"Mês Ano";"Órgão Superior";"Órgão/Entidade Vinculada";"Unidade Gestora";"Área de atuação (Função)";"Subfunção";"Programa Orçamentário";"Ação Orçamentária";"Programa de Governo";"Autor Emenda";"Plano Orçamentário";"Grupo de Despesa";"Elemento de Despesa";"Modalidade de Despesa";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154079 - CENTRO DE SEL.E DE PROM DE EVENTOS (CESPE)";"12 - Educação";"364 - Ensino superior";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"14 - Diárias - Civil";"90 - Reserva de Contingência";"7.000,00";"2.370,66";"2.766,56";"0,00";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154019 - CENTRO DE APOIO AO DESENVOLV. TECNOLOGICO-CDT";"04 - Administração";"122 - Administração geral";"2038 - DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"20U1 - APERFEICOAMENTO DA GESTAO PUBLICA";"00 - NAO ATRIBUIDO";"0000";"000S - PROMOCAO E APOIO A ACOES VOLTADAS A INOVACAO, DESBUROCRATIZACAO E MELHORIA DA GESTAO PUBLICA NA ADMINISTRACAO PUBLICA FEDERAL";"3 - Outras Despesas Correntes";"20 - Auxílio Financeiro a Pesquisadores";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"132.426,78";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"4 - Investimentos";"51 - Obras e Instalações";"90 - Reserva de Contingência";"15.571,87";"267.604,99";"267.604,99";"776.720,23";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"10 - Saúde";"122 - Administração geral";"2015 - FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"8287 - APRIMORAMENTO DA ARTICULACAO E COOPERACAO INTERFEDERATIVA EM SAUDE";"00 - NAO ATRIBUIDO";"2826 - ERIKA KOKAY";"EIND - EMENDA INDIVIDUAL";"3 - Outras Despesas Correntes";"20 - Auxílio Financeiro a Pesquisadores";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"36.500,00";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - REESTRUTURACAO E EXPANSAO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"4 - Investimentos";"51 - Obras e Instalações";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"871.685,24";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"06 - Segurança pública";"122 - Administração geral";"2112 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA JUSTICA E S";"2000 - ADMINISTRACAO DA UNIDADE";"00 - NAO ATRIBUIDO";"0000";"0003 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"3 - Outras Despesas Correntes";"47 - Obrigações Tributárias e Contributivas";"91 - APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS";"0,00";"240,00";"240,00";"555,00";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"128 - Formação de recursos humanos";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"00 - NAO ATRIBUIDO";"0000";"0000 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"3 - Outras Despesas Correntes";"36 - Outros Serviços de Terceiros - Pessoa Física";"90 - Reserva de Contingência";"189.554,80";"4.000,00";"35.575,36";"47.788,80";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154019 - CENTRO DE APOIO AO DESENVOLV. TECNOLOGICO-CDT";"04 - Administração";"122 - Administração geral";"2038 - DEMOCRACIA E APERFEICOAMENTO DA GESTAO PUBLICA";"15NS - IMPLANTACAO DA PLATAFORMA DE CIDADANIA DIGITAL";"1Z - Sem informação";"0000";"0004 - SIMPLIFICACAO E DIGITALIZACAO DE SERVICOS E PROCESSOS";"4 - Investimentos";"52 - Equipamentos e Material Permanente";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"1.471,90";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154019 - CENTRO DE APOIO AO DESENVOLV. TECNOLOGICO-CDT";"04 - Administração";"122 - Administração geral";"2122 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CIDADANIA";"2000 - ADMINISTRACAO DA UNIDADE";"00 - NAO ATRIBUIDO";"0000";"0000 - ADMINISTRACAO DA UNIDADE - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"33 - Passagens e Despesas com Locomoção";"90 - Reserva de Contingência";"6.500,00";"0,00";"8.481,78";"0,00";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154019 - CENTRO DE APOIO AO DESENVOLV. TECNOLOGICO-CDT";"12 - Educação";"364 - Ensino superior";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"30 - Material de Consumo";"90 - Reserva de Contingência";"56.985,68";"0,00";"0,00";"0,00";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"301 - Atenção básica";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"00 - NAO ATRIBUIDO";"0000";"0001 - ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO";"3 - Outras Despesas Correntes";"92 - Despesas de Exercícios Anteriores";"90 - Reserva de Contingência";"0,00";"4.313,70";"5.846,90";"0,00";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"40 - Serviços de Tecnologia da Informação e Comunicação";"90 - Reserva de Contingência";"8.185,00";"258.694,10";"261.512,98";"13.401,77";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"122 - Administração geral";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"2000 - ADMINISTRACAO DA UNIDADE";"00 - NAO ATRIBUIDO";"0000";"0000 - ADMINISTRACAO DA UNIDADE";"3 - Outras Despesas Correntes";"14 - Diárias - Civil";"90 - Reserva de Contingência";"9.976,90";"0,00";"0,00";"0,00";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154078 - EDITORA DA UNIVERSIDADE DE BRASILIA (EDU)";"12 - Educação";"364 - Ensino superior";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"4002 - ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0003 - AUXILIO FINANCEIRO DE ASSISTENCIA ESTUDANTIL";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"38.305,73";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"2032 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"00 - NAO ATRIBUIDO";"0000";"0001 - PROEXT";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"2.218,56";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"00 - NAO ATRIBUIDO";"0000";"0000 - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"33 - Passagens e Despesas com Locomoção";"90 - Reserva de Contingência";"4.000,00";"7.010,89";"11.723,69";"0,00";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"20TP - ATIVOS CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"0000 - ATIVOS CIVIS DA UNIAO";"1 - Pessoal e Encargos Sociais";"91 - Sentenças Judiciais";"90 - Reserva de Contingência";"0,00";"12.776.827,86";"13.140.444,89";"0,00";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"20TP - ATIVOS CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"0000 - ATIVOS CIVIS DA UNIAO";"1 - Pessoal e Encargos Sociais";"16 - Outras Despesas Variáveis - Pessoal Civil";"90 - Reserva de Contingência";"0,00";"103.618,72";"30.865,65";"0,00";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154106 - HOSPITAL UNIVERSITARIO DE BRASILIA - HUB";"12 - Educação";"301 - Atenção básica";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"00 - NAO ATRIBUIDO";"0000";"0001 - ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO";"3 - Outras Despesas Correntes";"93 - Indenizações e Restituições";"90 - Reserva de Contingência";"0,00";"62.050,76";"61.884,97";"0,00";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154106 - HOSPITAL UNIVERSITARIO DE BRASILIA - HUB";"12 - Educação";"301 - Atenção básica";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"00 - NAO ATRIBUIDO";"0000";"0001 - ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO";"3 - Outras Despesas Correntes";"92 - Despesas de Exercícios Anteriores";"90 - Reserva de Contingência";"0,00";"0,00";"642,00";"0,00";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"364 - Ensino superior";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"37 - Locação de Mão-de-Obra";"90 - Reserva de Contingência";"6.532.758,50";"5.055.171,00";"4.236.283,43";"94.790,68";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154019 - CENTRO DE APOIO AO DESENVOLV. TECNOLOGICO-CDT";"12 - Educação";"364 - Ensino superior";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"20 - Auxílio Financeiro a Pesquisadores";"90 - Reserva de Contingência";"475.473,81";"97.061,12";"164.965,48";"44.444,88";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154079 - CENTRO DE SEL.E DE PROM DE EVENTOS (CESPE)";"12 - Educação";"364 - Ensino superior";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"33 - Passagens e Despesas com Locomoção";"90 - Reserva de Contingência";"0,00";"13.967,10";"13.967,10";"4.400,62";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"331 - Proteção e benefícios ao trabalhador";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"00 - NAO ATRIBUIDO";"0000";"0001 - ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS";"3 - Outras Despesas Correntes";"08 - Outros Benefícios Assistenciais do servidor e do militar";"90 - Reserva de Contingência";"0,00";"242.676,00";"483.779,10";"0,00";
"08/2019";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12 - Educação";"122 - Administração geral";"2109 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO";"2000 - ADMINISTRACAO DA UNIDADE";"00 - NAO ATRIBUIDO";"0000";"0000 - ADMINISTRACAO DA UNIDADE";"3 - Outras Despesas Correntes";"33 - Passagens e Despesas com Locomoção";"90 - Reserva de Contingência";"10.000,00";"0,00";"0,00";"0,00";
